"","V1","V2"
"1",2.3679130763771,0.000835934586982112
"2",2.39686391563613,0.000830879962078868
"3",2.4287866764023,0.000808674028036194
"4",2.41035727851818,0.000824149647353778
"5",2.3529712434226,0.000834571748915923
"6",2.39287047513048,0.000831380576100132
"7",2.38022451905701,0.000831711794020862
"8",2.37405790925467,0.000832130625715984
"9",2.41427606799243,0.000818412122526979
"10",2.34773740006621,0.000838865576740622
"11",2.35449626132879,0.000843600375289785
"12",2.37367716445453,0.000827760486498828
"13",2.36507106879907,0.000829060914774971
"14",2.36588781894634,0.000841168019802052
"15",2.29408392609186,0.000867521468802368
"16",2.3544447912432,0.000838691473843189
"17",2.35510277694164,0.00083395275345001
"18",2.40752254728803,0.000826819376658017
"19",2.39821641993082,0.000828834876905771
"20",2.43046943780098,0.000816449265513164
"21",2.41024325723672,0.000814453018157094
"22",2.33026883045431,0.000839995634312241
"23",2.35790325438552,0.000843880890115667
"24",2.38211862386882,0.000821392744966395
"25",2.32119760677238,0.000859436302618172
"26",2.34650176189668,0.000849296321049464
"27",2.39189443905798,0.000818121519063908
"28",2.35032876584553,0.000829516699209165
"29",2.38214775519257,0.000826291379927319
"30",2.34401009653072,0.000843224473916493
"31",2.47018108428047,0.000796405154598674
"32",2.41866751452582,0.000822519826513268
"33",2.34473781478193,0.000841171498212667
"34",2.33521633323183,0.000846736143460092
"35",2.31852077051275,0.000854916271219475
"36",2.33996439498335,0.000833868989526216
"37",2.42694541155031,0.000811695788280109
"38",2.38711523585226,0.000831000179299244
"39",2.36877551440246,0.000830993029920195
"40",2.32407291244419,0.000852510861799383
"41",2.37897106862507,0.000831895155101847
"42",2.39840848443218,0.000824385585101589
"43",2.39274623837002,0.000826669975410255
"44",2.36369904794941,0.000843150000845906
"45",2.37505873686793,0.000833897361464683
"46",2.41561978315557,0.000819123697020838
"47",2.39287225047701,0.000826482451472543
"48",2.35268164634132,0.00084332202820947
"49",2.35733059763481,0.000834253536146246
"50",2.35842074760836,0.000832264017907036
"51",2.38391294780263,0.000825169751204058
"52",2.40791630244942,0.000826910477628895
"53",2.33774150802327,0.000844340227580176
"54",2.39421649337832,0.000822304033961309
"55",2.39862621415166,0.000824707309262568
"56",2.36517977767944,0.000827959800886902
"57",2.36462326039466,0.000834888234916667
"58",2.36715705849502,0.000841918074595771
"59",2.37030392629103,0.000839870248253264
"60",2.38663794186108,0.000815783521787128
"61",2.32711208011951,0.000846915853259134
"62",2.40070786092369,0.000817737285379483
"63",2.37253598657574,0.00083513537111557
"64",2.42970650365838,0.000825187505443963
"65",2.42077500837666,0.000814334122042311
"66",2.36602758125537,0.000841647423420688
"67",2.40157871908821,0.000818642651083223
"68",2.40953718210866,0.000831326589514569
"69",2.40805071833748,0.000809931950998877
"70",2.34234855571703,0.000828508247012276
"71",2.38670633016847,0.000825173568474696
"72",2.44612457867153,0.000810341494100496
"73",2.40401257536847,0.000821173956429905
"74",2.3874044352537,0.000828778176776623
"75",2.36684383625765,0.000835664829814065
"76",2.35780261274155,0.000837438666353219
"77",2.37933550624218,0.000836141014711689
"78",2.39172584283509,0.000825798121874888
"79",2.40801100141687,0.000814368425949397
"80",2.36603803916987,0.000835715415319127
"81",2.37970893133911,0.0008251332272515
"82",2.44856488578137,0.000804487649774616
"83",2.3370999754307,0.000845589321109522
"84",2.35823146136024,0.000837450624554703
"85",2.33844956436621,0.000849282692684028
"86",2.43552312176252,0.000817815862203889
"87",2.37414000767954,0.000839402029413346
"88",2.39552913996189,0.000834899604563762
"89",2.36245389453353,0.000842219475889028
"90",2.36047857796649,0.000836230556444661
"91",2.33030288852489,0.000853817259006462
"92",2.32876069019946,0.000852281925281417
"93",2.3600347823141,0.000839014630471313
"94",2.35075286897734,0.000844703667457087
"95",2.38457280201492,0.000829809163374051
"96",2.35703868688242,0.000837091229174598
"97",2.36564542863796,0.000836289849166394
"98",2.30400341251211,0.000858367550963066
"99",2.39469225438491,0.000831294509005872
"100",2.37288438432345,0.000828399605999175
"101",2.34885322736328,0.000839990741055081
"102",2.38568946805403,0.000832028094312931
"103",2.35000654005711,0.000833499761739799
"104",2.38909704372449,0.000825516498409229
"105",2.36617647111481,0.000832805185452479
"106",2.41885626566108,0.000815807764439125
"107",2.37965797488543,0.00082660794963918
"108",2.3953738331187,0.000826473044341469
"109",2.38238843553228,0.000827149527770743
"110",2.36921373861743,0.000833907940616996
"111",2.42983232058232,0.000811851124766338
"112",2.34787809940595,0.000832948709213989
"113",2.3361438622251,0.000845012915341309
"114",2.39367153106484,0.000834428497042489
"115",2.37244668512496,0.000838410225675469
"116",2.41327094144247,0.000826306097421653
"117",2.34383515395056,0.000841922042528365
"118",2.39787278890265,0.000817424988095894
"119",2.38672526364277,0.000832131140367262
"120",2.39978708873076,0.000826634446760011
"121",2.37111759454037,0.000833537044463109
"122",2.39968576927262,0.000820381727004493
"123",2.36170269898151,0.000838862723884837
"124",2.38270303109658,0.000815369536666159
"125",2.36845739453379,0.000842835065471413
"126",2.36512104186193,0.000830212918923823
"127",2.37320143977466,0.000839258987523683
"128",2.45919995890943,0.000801017637213955
"129",2.40091810394109,0.000817187773904493
"130",2.47444350524219,0.000810920116904645
"131",2.43055554028142,0.000821766123021782
"132",2.38578959373785,0.000833781492795893
"133",2.34678808579129,0.000836296692678919
"134",2.4033845847039,0.000814224679965495
"135",2.32463415847479,0.000843672772907311
"136",2.34042057788578,0.000842489463020171
"137",2.35678504062628,0.000846415093906483
"138",2.3830666833514,0.000825379838758634
"139",2.37395767239492,0.000833508463099264
"140",2.36567264450689,0.000834883421819921
"141",2.36212031357583,0.000834144098446003
"142",2.45546725037669,0.000807271687676109
"143",2.40910046656191,0.000825284084070732
"144",2.37302866813403,0.000826082975973662
"145",2.37810379312435,0.000836770145886234
"146",2.37792655257509,0.000831053075101369
"147",2.42365428556827,0.000823922929545279
"148",2.37855987243048,0.000835288895804004
"149",2.40982191184246,0.000819104325755374
"150",2.42847065469527,0.000826715412047152
"151",2.34909885701268,0.000854471995812593
"152",2.37626424158961,0.000842530350840504
"153",2.39485625064385,0.000837050936417824
"154",2.36720127695217,0.0008297674442816
"155",2.39372484680791,0.000826444694880024
"156",2.37092016246171,0.000838811474915518
"157",2.35605795431274,0.00084011907828321
"158",2.39059175174369,0.000821635639253191
"159",2.34568772885546,0.000844457123507271
"160",2.3136373271609,0.000855577741878832
"161",2.40873507537354,0.000823379660707141
"162",2.36639712320906,0.000847948618469534
"163",2.36033848172809,0.00083636666346365
"164",2.335683349571,0.000843380929085362
"165",2.39343369249833,0.000824551998371503
"166",2.35605703423263,0.000840720185375832
"167",2.41505222680734,0.000823357647210898
"168",2.37089541970821,0.000822037407630136
"169",2.41252067928191,0.000812211395468249
"170",2.40913474765755,0.00081909588367193
"171",2.36315472484054,0.000831897386983721
"172",2.4074335798723,0.000822437913370777
"173",2.40951028397161,0.000812444062077033
"174",2.3878053140409,0.000824057429805514
"175",2.37100731009639,0.000828039571671546
"176",2.39412559411937,0.000815640504755744
"177",2.38766582924122,0.000819427888743007
"178",2.36213889743852,0.000838888684073502
"179",2.35527628088545,0.000846830777442499
"180",2.36494963885126,0.00083028943917882
"181",2.38027678817912,0.000821216998049934
"182",2.37828667877245,0.000836109922365131
"183",2.33514007787964,0.000846720891303221
"184",2.39028177670409,0.00082806063101426
"185",2.30733690662831,0.000844187266397994
"186",2.45107715118581,0.000810562883055699
"187",2.34346308545313,0.000850712795063657
"188",2.40652024872267,0.000820931224302171
"189",2.38090987843098,0.00082924363197967
"190",2.39569197529903,0.000831767086197033
"191",2.40992613097093,0.000816353793092278
"192",2.42348167455533,0.000817823053356537
"193",2.44870940190772,0.000801836653291477
"194",2.40144411734529,0.0008209985336059
"195",2.38961878983449,0.000820062768042362
"196",2.32712780122824,0.000858498740385016
"197",2.42577802649752,0.000808963801789665
"198",2.36553914076494,0.000839521284104638
